epoch,accuracy,learning_rate,loss,top3_acc,val_accuracy,val_loss,val_top3_acc
43,0.5723461508750916,0.0010000000474974513,1.6360005140304565,0.6812035441398621,0.5996168851852417,1.4924014806747437,0.6762452125549316
44,0.5797836184501648,0.0010000000474974513,1.634843349456787,0.6757944822311401,0.6149425506591797,1.5305418968200684,0.6858237385749817
45,0.5774171948432922,0.0010000000474974513,1.6336431503295898,0.6784989833831787,0.5977011322975159,1.5523637533187866,0.6628352403640747
46,0.5838404297828674,0.0010000000474974513,1.6532005071640015,0.6683570146560669,0.5881226062774658,1.5387442111968994,0.6628352403640747
47,0.5750507116317749,0.0010000000474974513,1.645306944847107,0.6734279990196228,0.5957854390144348,1.6279598474502563,0.6685823798179626
48,0.5939823985099792,0.0005000000237487257,1.6144750118255615,0.679513156414032,0.6245210766792297,1.4602841138839722,0.6858237385749817
49,0.6000676155090332,0.0005000000237487257,1.555309534072876,0.6812035441398621,0.6340996026992798,1.4399793148040771,0.6877394914627075
50,0.6007437705993652,0.0005000000237487257,1.54168701171875,0.6768086552619934,0.6149425506591797,1.532128095626831,0.6781609058380127
51,0.6122379899024963,0.0005000000237487257,1.5116329193115234,0.6886409521102905,0.6302682161331177,1.4219714403152466,0.6819923520088196
52,0.6027721166610718,0.0005000000237487257,1.5315688848495483,0.6889790296554565,0.6283524632453918,1.894913673400879,0.6704980731010437
53,0.6081811785697937,0.0005000000237487257,1.521916389465332,0.6879648566246033,0.6321839094161987,1.4272042512893677,0.6954023241996765
54,0.616294801235199,0.0005000000237487257,1.491442084312439,0.6940500140190125,0.6360152959823608,1.420431137084961,0.6896551847457886
55,0.6230561137199402,0.0005000000237487257,1.4671920537948608,0.6872887015342712,0.6302682161331177,1.4138972759246826,0.6896551847457886
56,0.6217038631439209,0.0005000000237487257,1.4626811742782593,0.6970926523208618,0.6360152959823608,1.4037301540374756,0.6858237385749817
57,0.6223799586296082,0.0005000000237487257,1.4583615064620972,0.6883029341697693,0.6340996026992798,1.4028115272521973,0.6877394914627075
58,0.6237322688102722,0.0005000000237487257,1.4573570489883423,0.6899932622909546,0.6340996026992798,1.4300786256790161,0.6915708780288696
59,0.6186612844467163,0.0005000000237487257,1.5018996000289917,0.6916835904121399,0.6360152959823608,1.402194857597351,0.6896551847457886
60,0.6183232069015503,0.0005000000237487257,1.4663742780685425,0.6933739185333252,0.6398467421531677,1.3877848386764526,0.6915708780288696
61,0.6227180361747742,0.0005000000237487257,1.4813848733901978,0.6960784196853638,0.6340996026992798,1.4505996704101562,0.6800765991210938
62,0.6183232069015503,0.0005000000237487257,1.4641880989074707,0.6899932622909546,0.6340996026992798,1.3859210014343262,0.6896551847457886
63,0.6281270980834961,0.0005000000237487257,1.4410675764083862,0.6974306702613831,0.6379310488700867,1.378786325454712,0.6934865713119507
64,0.6189993023872375,0.0005000000237487257,1.4493235349655151,0.6967545747756958,0.6168582439422607,1.4693559408187866,0.6762452125549316
65,0.6200135350227356,0.0005000000237487257,1.4513700008392334,0.6943880915641785,0.6455938816070557,1.3597791194915771,0.6954023241996765
66,0.6277890205383301,0.0005000000237487257,1.41929292678833,0.6957403421401978,0.6398467421531677,1.3676799535751343,0.6915708780288696
67,0.6345503926277161,0.0005000000237487257,1.404129147529602,0.7068965435028076,0.6436781883239746,1.3554816246032715,0.6896551847457886
68,0.6298174262046814,0.0005000000237487257,1.4000835418701172,0.7021636366844177,0.6436781883239746,1.353895902633667,0.6896551847457886
69,0.6189993023872375,0.0005000000237487257,1.4933286905288696,0.6970926523208618,0.5862069129943848,1.7638181447982788,0.6743295192718506
70,0.6078431606292725,0.0005000000237487257,1.4959940910339355,0.6923596858978271,0.6302682161331177,1.4152734279632568,0.6896551847457886
71,0.6277890205383301,0.0005000000237487257,1.4222147464752197,0.7001352310180664,0.6455938816070557,1.3473907709121704,0.7030651569366455
72,0.6298174262046814,0.0005000000237487257,1.4210516214370728,0.7018255591392517,0.6168582439422607,1.5572768449783325,0.6858237385749817
73,0.6257606744766235,0.0005000000237487257,1.4184768199920654,0.7072346210479736,0.6436781883239746,1.3522478342056274,0.6896551847457886
74,0.6277890205383301,0.0005000000237487257,1.425277590751648,0.704192042350769,0.6379310488700867,1.40516197681427,0.7068965435028076
75,0.6284651756286621,0.0005000000237487257,1.4121017456054688,0.7052062153816223,0.6455938816070557,1.3514373302459717,0.6934865713119507
76,0.63421231508255,0.0005000000237487257,1.3811805248260498,0.7082487940788269,0.6455938816070557,1.3340480327606201,0.6934865713119507
77,0.6345503926277161,0.0005000000237487257,1.39169180393219,0.702839732170105,0.6475095748901367,1.3228589296340942,0.7088122367858887
78,0.5997295379638672,0.0005000000237487257,1.4939817190170288,0.6987829804420471,0.6130267977714539,1.374240517616272,0.7030651569366455
79,0.5970250368118286,0.0005000000237487257,1.4434808492660522,0.7109533548355103,0.6111111044883728,1.3720325231552124,0.7011494040489197
80,0.6112238168716431,0.0005000000237487257,1.4116711616516113,0.7102771997451782,0.6130267977714539,1.3509844541549683,0.7011494040489197
81,0.6061528325080872,0.0005000000237487257,1.4201154708862305,0.7102771997451782,0.6168582439422607,1.5009989738464355,0.6915708780288696
82,0.5919540524482727,0.0005000000237487257,1.4982272386550903,0.7014874815940857,0.6417624354362488,1.3791308403015137,0.7068965435028076
83,0.6142663955688477,0.0005000000237487257,1.4306386709213257,0.709263026714325,0.6551724076271057,1.3169732093811035,0.7126436829566956
84,0.6345503926277161,0.0005000000237487257,1.3701926469802856,0.7153481841087341,0.6475095748901367,1.3250211477279663,0.6973180174827576
85,0.6372548937797546,0.0005000000237487257,1.3533226251602173,0.7102771997451782,0.6551724076271057,1.3016244173049927,0.7068965435028076
86,0.6460446119308472,0.0005000000237487257,1.3492159843444824,0.7231237292289734,0.6494252681732178,1.2874727249145508,0.7107279896736145
87,0.6470588445663452,0.0005000000237487257,1.3121178150177002,0.7214334011077881,0.6494252681732178,1.2947416305541992,0.7107279896736145
88,0.6494252681732178,0.0005000000237487257,1.323154330253601,0.7190669178962708,0.6513410210609436,1.276994228363037,0.7164750695228577
89,0.6490872502326965,0.0005000000237487257,1.3130276203155518,0.7234618067741394,0.6551724076271057,1.3035037517547607,0.7088122367858887
90,0.6514536738395691,0.0005000000237487257,1.33437979221344,0.7200811505317688,0.6436781883239746,1.3189799785614014,0.7126436829566956
91,0.6487491726875305,0.0005000000237487257,1.3173853158950806,0.726166307926178,0.6532567143440247,1.3098785877227783,0.7183908224105835
92,0.6484110951423645,0.0005000000237487257,1.3336493968963623,0.7197430729866028,0.6513410210609436,1.2849583625793457,0.7222222089767456
93,0.5818120241165161,0.0005000000237487257,1.655541181564331,0.6842461228370667,0.5478927493095398,1.5282148122787476,0.6973180174827576
94,0.5794456005096436,0.0005000000237487257,1.5363507270812988,0.7072346210479736,0.6226053833961487,1.4711847305297852,0.7030651569366455
95,0.6240703463554382,0.0005000000237487257,1.38679039478302,0.7254902124404907,0.6206896305084229,1.3335003852844238,0.7241379022598267
96,0.6301555037498474,0.0005000000237487257,1.377840518951416,0.7214334011077881,0.6551724076271057,1.3101863861083984,0.7279693484306335
97,0.6440162062644958,0.0002500000118743628,1.3354748487472534,0.7302231192588806,0.6609195470809937,1.2694900035858154,0.7241379022598267
98,0.6521298289299011,0.0002500000118743628,1.3047066926956177,0.7352941036224365,0.6609195470809937,1.2601149082183838,0.7337164878845215
99,0.6592292189598083,0.0002500000118743628,1.283997893333435,0.7339418530464172,0.6590038537979126,1.25192391872406,0.7337164878845215
100,0.6585530638694763,0.0002500000118743628,1.2679122686386108,0.744083821773529,0.6590038537979126,1.258834958076477,0.7337164878845215
101,0.6609195470809937,0.0002500000118743628,1.2724690437316895,0.7342799305915833,0.6666666865348816,1.2451140880584717,0.7337164878845215
102,0.6619337201118469,0.0002500000118743628,1.2679762840270996,0.7478025555610657,0.6513410210609436,1.2565207481384277,0.7183908224105835
103,0.6609195470809937,0.0002500000118743628,1.2555590867996216,0.7373225092887878,0.6647509336471558,1.2442196607589722,0.7356321811676025
104,0.6686950922012329,0.0002500000118743628,1.2441195249557495,0.7454361319541931,0.6685823798179626,1.2498680353164673,0.7356321811676025
105,0.6734279990196228,0.0002500000118743628,1.2324249744415283,0.750507116317749,0.6685823798179626,1.2504667043685913,0.7394636273384094
106,0.6636240482330322,0.0002500000118743628,1.2549039125442505,0.7410412430763245,0.6628352403640747,1.2466332912445068,0.7241379022598267
107,0.662609875202179,0.0002500000118743628,1.2386921644210815,0.749830961227417,0.6666666865348816,1.2338343858718872,0.7471264600753784
108,0.662609875202179,0.0002500000118743628,1.2542780637741089,0.7478025555610657,0.6666666865348816,1.23197603225708,0.7413793206214905
109,0.6683570146560669,0.0002500000118743628,1.2260637283325195,0.7569303512573242,0.6762452125549316,1.2447580099105835,0.7452107071876526
110,0.6768086552619934,0.0002500000118743628,1.2068209648132324,0.7518593668937683,0.6781609058380127,1.2283843755722046,0.7509578466415405
111,0.6822177171707153,0.0002500000118743628,1.2051442861557007,0.7549019455909729,0.6647509336471558,1.2623353004455566,0.7298850417137146
112,0.6744421720504761,0.0002500000118743628,1.210453987121582,0.7538877725601196,0.6704980731010437,1.2214142084121704,0.7471264600753784
113,0.6737660765647888,0.0002500000118743628,1.2028615474700928,0.7549019455909729,0.6685823798179626,1.223954677581787,0.7528735399246216
114,0.6781609058380127,0.0002500000118743628,1.2130751609802246,0.7562541961669922,0.6743295192718506,1.2266013622283936,0.7547892928123474
115,0.6781609058380127,0.0002500000118743628,1.1887929439544678,0.7576065063476562,0.6858237385749817,1.2072376012802124,0.7567049860954285
116,0.6768086552619934,0.0002500000118743628,1.2069618701934814,0.7579445838928223,0.6628352403640747,1.309247374534607,0.7452107071876526
117,0.6741041541099548,0.0002500000118743628,1.2084670066833496,0.7515212893486023,0.6628352403640747,1.284427523612976,0.7241379022598267
118,0.6822177171707153,0.0002500000118743628,1.1895793676376343,0.7576065063476562,0.6685823798179626,1.2547086477279663,0.7547892928123474
119,0.6910074353218079,0.0002500000118743628,1.1704752445220947,0.7620013356208801,0.6839080452919006,1.2180100679397583,0.7471264600753784
120,0.6835699677467346,0.0002500000118743628,1.168138861656189,0.7623394131660461,0.6724137663841248,1.1986706256866455,0.7586206793785095
121,0.686274528503418,0.0002500000118743628,1.1682093143463135,0.7721433639526367,0.6724137663841248,1.2216836214065552,0.7432950139045715
122,0.6845842003822327,0.0002500000118743628,1.1681387424468994,0.7623394131660461,0.6819923520088196,1.202392339706421,0.7528735399246216
123,0.6930358409881592,0.0002500000118743628,1.1510766744613647,0.7650439739227295,0.6992337107658386,1.1656434535980225,0.7662835121154785
124,0.6981068253517151,0.0002500000118743628,1.1313064098358154,0.7755240201950073,0.6800765991210938,1.2170766592025757,0.7528735399246216
125,0.6774848103523254,0.0002500000118743628,1.1978411674499512,0.7620013356208801,0.6915708780288696,1.17560875415802,0.7547892928123474
126,0.6974306702613831,0.0002500000118743628,1.1410919427871704,0.7772143483161926,0.6973180174827576,1.2144982814788818,0.7662835121154785
127,0.6967545747756958,0.0002500000118743628,1.1288790702819824,0.7745097875595093,0.6800765991210938,1.1847126483917236,0.7605363726615906
128,0.6964164972305298,0.0002500000118743628,1.1014974117279053,0.7802569270133972,0.7068965435028076,1.147966742515564,0.7796934843063354
129,0.6899932622909546,0.0002500000118743628,1.1207683086395264,0.772481381893158,0.6954023241996765,1.1405829191207886,0.7662835121154785
130,0.7025017142295837,0.0002500000118743628,1.104016900062561,0.7836375832557678,0.6839080452919006,1.1646289825439453,0.7720306515693665
131,0.6997971534729004,0.0002500000118743628,1.113784909248352,0.7856659889221191,0.6973180174827576,1.1269464492797852,0.7586206793785095
132,0.6991209983825684,0.0002500000118743628,1.1001501083374023,0.7839756608009338,0.6743295192718506,1.172587275505066,0.7586206793785095
133,0.7052062153816223,0.0002500000118743628,1.090977430343628,0.7870182394981384,0.6839080452919006,1.1960060596466064,0.7701149582862854
134,0.7048681378364563,0.0002500000118743628,1.0906689167022705,0.7860040664672852,0.7011494040489197,1.1317397356033325,0.7758620977401733
135,0.7014874815940857,0.0002500000118743628,1.1169202327728271,0.7785665988922119,0.6781609058380127,1.2034335136413574,0.7337164878845215
136,0.7004733085632324,0.0002500000118743628,1.094560146331787,0.7870182394981384,0.6781609058380127,1.3023788928985596,0.7701149582862854
137,0.6926977634429932,0.0002500000118743628,1.143235445022583,0.7887085676193237,0.6973180174827576,1.1376858949661255,0.7816091775894165
138,0.7025017142295837,0.0002500000118743628,1.0781317949295044,0.7910750508308411,0.7088122367858887,1.1069468259811401,0.7873563170433044
139,0.7058823704719543,0.0002500000118743628,1.108228087425232,0.7876943945884705,0.6934865713119507,1.1567561626434326,0.7796934843063354
140,0.6984449028968811,0.0002500000118743628,1.090070366859436,0.790398895740509,0.6954023241996765,1.1333644390106201,0.7911877632141113
141,0.6984449028968811,0.0002500000118743628,1.1100211143493652,0.7951318621635437,0.7126436829566956,1.0856815576553345,0.7873563170433044
142,0.7068965435028076,0.0002500000118743628,1.0729635953903198,0.7917512059211731,0.7260536551475525,1.0514029264450073,0.8122605085372925
143,0.7129817605018616,0.0002500000118743628,1.0384697914123535,0.8089925646781921,0.7088122367858887,1.129662036895752,0.7816091775894165
144,0.7055442929267883,0.0002500000118743628,1.0664846897125244,0.8039215803146362,0.7068965435028076,1.0747435092926025,0.7911877632141113
145,0.7133198380470276,0.0002500000118743628,1.0147532224655151,0.8110209703445435,0.7241379022598267,1.0772980451583862,0.7854406237602234
146,0.7112914323806763,0.0002500000118743628,1.0211378335952759,0.8012170195579529,0.7107279896736145,1.0817538499832153,0.7796934843063354
147,0.7224475741386414,0.0002500000118743628,1.0027008056640625,0.8127112984657288,0.7164750695228577,1.07448410987854,0.7796934843063354
148,0.726504385471344,0.0002500000118743628,0.9981947541236877,0.8177822828292847,0.6896551847457886,1.35060715675354,0.7777777910232544
149,0.7082487940788269,0.0002500000118743628,1.0983517169952393,0.8045976758003235,0.6973180174827576,1.2112505435943604,0.7950191497802734
150,0.6960784196853638,0.0002500000118743628,1.0870450735092163,0.8012170195579529,0.7260536551475525,1.0650739669799805,0.7988505959510803
151,0.7109533548355103,0.0001250000059371814,1.025747299194336,0.814063549041748,0.7222222089767456,1.03315269947052,0.8084291219711304
152,0.7153481841087341,0.0001250000059371814,1.014577865600586,0.8147397041320801,0.7356321811676025,1.016227126121521,0.8065134286880493
153,0.7237998843193054,0.0001250000059371814,0.9732173085212708,0.819134533405304,0.7394636273384094,0.9786693453788757,0.8199234008789062
154,0.7292089462280273,0.0001250000059371814,0.9635502696037292,0.820148766040802,0.7394636273384094,0.9904366731643677,0.8141762614250183
155,0.7281947135925293,0.0001250000059371814,0.9619787931442261,0.8174442052841187,0.7337164878845215,1.001649022102356,0.8122605085372925
156,0.7285327911376953,0.0001250000059371814,0.9605013132095337,0.8167681097984314,0.7394636273384094,0.9765980243682861,0.8237547874450684
157,0.7346180081367493,0.0001250000059371814,0.9412005543708801,0.8238674998283386,0.7432950139045715,0.9921079874038696,0.8045976758003235
158,0.7332656979560852,0.0001250000059371814,0.9329586625099182,0.8225151896476746,0.7413793206214905,0.9618221521377563,0.8199234008789062
159,0.7393509149551392,0.0001250000059371814,0.9276799559593201,0.8319810628890991,0.7509578466415405,0.9912278652191162,0.8218390941619873
160,0.7363083362579346,0.0001250000059371814,0.9289628267288208,0.8316429853439331,0.7452107071876526,0.961630642414093,0.8275862336158752
161,0.7427315711975098,0.0001250000059371814,0.9118926525115967,0.8309668898582458,0.7509578466415405,0.9626656174659729,0.8237547874450684
162,0.7417173981666565,0.0001250000059371814,0.9286777377128601,0.8289384841918945,0.7624521255493164,0.9570905566215515,0.8295019268989563
163,0.7390128374099731,0.0001250000059371814,0.9100186824798584,0.8302907347679138,0.7509578466415405,0.9442058205604553,0.8237547874450684
164,0.7403650879859924,0.0001250000059371814,0.9148141741752625,0.8343475461006165,0.7413793206214905,0.9487838745117188,0.8256704807281494
165,0.7461122274398804,0.0001250000059371814,0.9040497541427612,0.8360378742218018,0.7567049860954285,0.9577622413635254,0.8333333134651184
166,0.7461122274398804,0.0001250000059371814,0.9043987989425659,0.8336713910102844,0.7471264600753784,0.9458298683166504,0.8237547874450684
167,0.7521974444389343,0.0001250000059371814,0.8845670223236084,0.8397566080093384,0.7452107071876526,0.9535667300224304,0.8237547874450684
168,0.7457741498947144,0.0001250000059371814,0.8892837166786194,0.8353617191314697,0.7547892928123474,0.9208238124847412,0.8448275923728943
169,0.7478025555610657,0.0001250000059371814,0.889904797077179,0.8414469361305237,0.7643678188323975,0.9553901553153992,0.8486589789390564
170,0.7407031655311584,0.0001250000059371814,0.9235213398933411,0.8421230316162109,0.7490421533584595,0.9408582448959351,0.8390804529190063
171,0.750507116317749,0.0001250000059371814,0.870234489440918,0.8488844037055969,0.7509578466415405,0.8993782997131348,0.8371647596359253
172,0.7484787106513977,0.0001250000059371814,0.889634907245636,0.8498985767364502,0.7452107071876526,0.9097508192062378,0.8486589789390564
173,0.7467883825302124,0.0001250000059371814,0.8666070103645325,0.843137264251709,0.7681992053985596,0.8888199925422668,0.8582375645637512
174,0.7545638680458069,0.0001250000059371814,0.8741208910942078,0.8438133597373962,0.7567049860954285,0.9039310216903687,0.8486589789390564
175,0.7454361319541931,0.0001250000059371814,0.8657543659210205,0.843475341796875,0.7528735399246216,0.9327958226203918,0.8352490663528442
176,0.7532116174697876,0.0001250000059371814,0.8424962162971497,0.8492224216461182,0.7643678188323975,0.8837857246398926,0.8467432856559753
177,0.7633536458015442,0.0001250000059371814,0.8412235975265503,0.8482082486152649,0.7643678188323975,0.8762519359588623,0.8429118990898132
178,0.7657200694084167,0.0001250000059371814,0.8312891721725464,0.8485463261604309,0.7701149582862854,0.8405247926712036,0.8544061183929443
179,0.7528735399246216,0.0001250000059371814,0.8645402789115906,0.8471940755844116,0.7662835121154785,0.8640167117118835,0.8505747318267822
180,0.7579445838928223,0.0001250000059371814,0.8424649834632874,0.8563218116760254,0.7681992053985596,0.8744750022888184,0.8505747318267822
181,0.7565922737121582,0.0001250000059371814,0.8299785852432251,0.8546314835548401,0.7681992053985596,0.8383401036262512,0.8582375645637512
182,0.7647058963775635,0.0001250000059371814,0.8232929706573486,0.8532792329788208,0.7643678188323975,0.8588771820068359,0.8505747318267822
183,0.7579445838928223,0.0001250000059371814,0.8384408354759216,0.8549695611000061,0.7739463448524475,0.8575286865234375,0.8563218116760254
184,0.7653819918632507,0.0001250000059371814,0.8050360679626465,0.860378623008728,0.7720306515693665,0.8242710828781128,0.8582375645637512
185,0.7579445838928223,0.0001250000059371814,0.8547837138175964,0.8536173105239868,0.7681992053985596,0.827069103717804,0.8620689511299133
186,0.7680865526199341,0.0001250000059371814,0.8098629117012024,0.8597025275230408,0.7816091775894165,0.8019315600395203,0.8659003973007202
187,0.7640297412872314,0.0001250000059371814,0.7959237694740295,0.8637592792510986,0.7796934843063354,0.8135896921157837,0.8582375645637512
188,0.7640297412872314,0.0001250000059371814,0.7795343399047852,0.8647735118865967,0.7816091775894165,0.8172876238822937,0.8601532578468323
189,0.767410397529602,0.0001250000059371814,0.8162848949432373,0.8597025275230408,0.7816091775894165,0.8152285814285278,0.8716475367546082
190,0.7623394131660461,0.0001250000059371814,0.8119488954544067,0.8597025275230408,0.7777777910232544,0.8345600962638855,0.8486589789390564
191,0.7589587569236755,0.0001250000059371814,0.8357509970664978,0.8627451062202454,0.7777777910232544,0.8132914304733276,0.8697317838668823
192,0.7623394131660461,0.0001250000059371814,0.7930416464805603,0.8654496073722839,0.7701149582862854,0.8296123147010803,0.8505747318267822
193,0.7745097875595093,0.0001250000059371814,0.7646120190620422,0.8701825737953186,0.7854406237602234,0.7707366943359375,0.8735632300376892
194,0.7697768807411194,0.0001250000059371814,0.7785822749137878,0.8681541681289673,0.7586206793785095,0.9092103838920593,0.8563218116760254
195,0.7592968344688416,0.0001250000059371814,0.8515732884407043,0.8620689511299133,0.7720306515693665,0.879102885723114,0.8620689511299133
196,0.7620013356208801,0.0001250000059371814,0.8062349557876587,0.8654496073722839,0.7720306515693665,0.8193084597587585,0.8601532578468323
197,0.7765381932258606,0.0001250000059371814,0.7793835997581482,0.8705206513404846,0.7777777910232544,0.8034805059432983,0.8544061183929443
198,0.7745097875595093,0.0001250000059371814,0.7725207805633545,0.8711967468261719,0.7969348430633545,0.7622469067573547,0.8735632300376892
199,0.7643678188323975,0.0001250000059371814,0.8173210024833679,0.8610547780990601,0.7796934843063354,0.7874541282653809,0.8678160905838013
